Start Freq (MHz), Start Time (s), Duration, Bandwidth (MHz)
2400,0,94.905,257.677
2400,65.010252293578,0.331835664335664,0.591002293577982
2400,117.609456422018,0.331835664335664,0.591002293577982
2400,201.531782110092,0.331835664335664,0.591002293577982
2400,229.899892201835,0.331835664335664,0.591002293577982
2400.33183566434,81.5583165137615,0.331835664335664,0.591002293577982
2400.33183566434,179.664697247706,0.995506993006993,1.77300688073395
2400.33183566434,223.989869266055,1.32734265734266,1.18200458715596
2400.66367132867,80.3763119266055,0.663671328671329,0.591002293577982
2400.66367132867,114.06344266055,0.331835664335664,0.591002293577982
2400.66367132867,187.34772706422,0.663671328671329,0.591002293577982
2400.66367132867,208.623809633028,0.331835664335664,0.591002293577982
2400.99550699301,84.5133279816514,0.331835664335664,0.591002293577982
2400.99550699301,104.607405963303,0.331835664335664,0.591002293577982
2400.99550699301,195.030756880734,0.663671328671329,1.18200458715596
2400.99550699301,219.852853211009,0.331835664335664,0.591002293577982
2400.99550699301,221.625860091743,0.331835664335664,0.591002293577982
2400.99550699301,245.265951834862,0.663671328671329,0.591002293577982
2401.32734265734,165.480642201835,0.995506993006993,0.591002293577982
2401.32734265734,183.801713302752,0.663671328671329,0.591002293577982
2401.32734265734,184.983717889908,0.663671328671329,0.591002293577982
2401.32734265734,233.445905963303,0.331835664335664,0.591002293577982
2401.65917832168,168.435653669725,0.663671328671329,0.591002293577982
2401.99101398601,245.265951834862,0.331835664335664,0.591002293577982
2416.92361888112,152.478591743119,0.331835664335664,0.591002293577982
2417.91912587413,230.490894495413,0.331835664335664,0.591002293577982
2418.25096153846,165.480642201835,0.331835664335664,0.591002293577982
2418.25096153846,211.578821100917,0.995506993006993,1.18200458715596
2418.5827972028,22.4580871559633,0.663671328671329,0.591002293577982
2418.5827972028,152.478591743119,0.663671328671329,0.591002293577982
2418.5827972028,241.128935779817,0.331835664335664,0.591002293577982
2418.91463286713,21.2760825688073,0.331835664335664,0.591002293577982
2418.91463286713,189.120733944954,0.331835664335664,0.591002293577982
2419.24646853147,44.9161743119266,0.331835664335664,0.591002293577982
2419.24646853147,241.128935779817,0.331835664335664,0.591002293577982
2419.5783041958,23.6400917431193,0.995506993006993,1.18200458715596
2419.5783041958,43.1431674311927,0.663671328671329,0.591002293577982
2419.5783041958,60.8732362385321,0.663671328671329,0.591002293577982
2419.5783041958,106.380412844037,0.663671328671329,1.77300688073395
2419.5783041958,113.472440366972,0.995506993006993,1.77300688073395
2419.5783041958,138.294536697248,0.331835664335664,0.591002293577982
2419.5783041958,152.478591743119,0.663671328671329,0.591002293577982
2419.5783041958,156.615607798165,0.331835664335664,0.591002293577982
2419.5783041958,157.797612385321,0.331835664335664,0.591002293577982
2419.5783041958,179.073694954128,0.995506993006993,3.54601376146789
2419.5783041958,187.938729357798,0.663671328671329,2.95501146788991
2419.5783041958,193.25775,0.331835664335664,0.591002293577982
2419.5783041958,194.439754587156,0.995506993006993,0.591002293577982
2419.5783041958,196.21276146789,0.663671328671329,0.591002293577982
2419.5783041958,200.940779816514,0.995506993006993,1.18200458715596
2419.5783041958,222.807864678899,0.995506993006993,2.36400917431193
2419.5783041958,226.944880733945,0.663671328671329,1.18200458715596
2419.5783041958,228.717887614679,0.663671328671329,0.591002293577982
2419.5783041958,229.899892201835,0.995506993006993,1.77300688073395
2419.5783041958,236.400917431193,0.663671328671329,3.54601376146789
2419.91013986014,20.0940779816514,0.663671328671329,0.591002293577982
2419.91013986014,63.828247706422,0.331835664335664,0.591002293577982
2419.91013986014,147.750573394495,0.663671328671329,1.18200458715596
2419.91013986014,171.981667431193,0.331835664335664,0.591002293577982
2419.91013986014,174.345676605505,0.331835664335664,1.18200458715596
2419.91013986014,191.484743119266,0.331835664335664,0.591002293577982
2419.91013986014,206.259800458716,0.331835664335664,0.591002293577982
2419.91013986014,208.03280733945,0.331835664335664,0.591002293577982
2419.91013986014,225.762876146789,0.331835664335664,0.591002293577982
2419.91013986014,241.128935779817,0.331835664335664,0.591002293577982
2420.24197552448,160.752623853211,0.331835664335664,0.591002293577982
2420.24197552448,193.25775,0.331835664335664,0.591002293577982
2420.24197552448,212.760825688073,0.663671328671329,1.18200458715596
2420.57381118881,40.7791582568807,0.331835664335664,0.591002293577982
2420.57381118881,159.570619266055,0.663671328671329,0.591002293577982
2420.57381118881,186.165722477064,0.995506993006993,1.77300688073395
2420.57381118881,205.668798165138,0.663671328671329,0.591002293577982
2420.57381118881,226.353878440367,0.331835664335664,0.591002293577982
2420.90564685315,4.13701605504587,0.663671328671329,1.18200458715596
2420.90564685315,12.4110481651376,0.331835664335664,0.591002293577982
2420.90564685315,17.7300688073395,0.331835664335664,0.591002293577982
2420.90564685315,63.237245412844,0.663671328671329,0.591002293577982
2420.90564685315,65.601254587156,0.331835664335664,0.591002293577982
2420.90564685315,84.5133279816514,0.995506993006993,1.18200458715596
2420.90564685315,112.290435779817,0.663671328671329,0.591002293577982
2420.90564685315,153.069594036697,0.331835664335664,0.591002293577982
2420.90564685315,162.525630733945,0.663671328671329,0.591002293577982
2420.90564685315,174.936678899083,0.663671328671329,0.591002293577982
2420.90564685315,189.120733944954,0.663671328671329,0.591002293577982
2421.23748251748,25.4130986238532,0.663671328671329,0.591002293577982
2421.23748251748,27.7771077981651,0.663671328671329,0.591002293577982
2421.23748251748,88.0593417431193,0.663671328671329,0.591002293577982
2421.23748251748,100.470389908257,0.663671328671329,0.591002293577982
2421.23748251748,151.296587155963,0.663671328671329,0.591002293577982
2421.23748251748,154.251598623853,0.663671328671329,0.591002293577982
2421.23748251748,199.758775229358,0.663671328671329,0.591002293577982
2421.23748251748,208.623809633028,0.331835664335664,0.591002293577982
2421.23748251748,212.169823394495,0.331835664335664,0.591002293577982
2421.23748251748,221.625860091743,0.331835664335664,0.591002293577982
2421.23748251748,239.946931192661,0.663671328671329,0.591002293577982
2421.23748251748,242.901942660551,0.663671328671329,0.591002293577982
2421.56931818182,0,0.331835664335664,0.591002293577982
2421.56931818182,13.0020504587156,0.331835664335664,0.591002293577982
