Start Freq (MHz), Start Time (s), Duration, Bandwidth (MHz)
2400,27.5368397626113,0.331835664335664,0.585890207715134
2400,41.5982047477745,0.331835664335664,0.585890207715134
2400,124.794614243323,0.331835664335664,0.585890207715134
2400,165.806928783383,0.331835664335664,0.585890207715134
2400.33183566434,49.8006676557864,0.331835664335664,0.585890207715134
2400.33183566434,113.662700296736,0.663671328671329,0.585890207715134
2400.33183566434,131.23940652819,0.331835664335664,0.585890207715134
2400.66367132867,29.8804005934718,0.331835664335664,0.585890207715134
2400.66367132867,38.6687537091988,0.995506993006993,1.7576706231454
2400.66367132867,65.619703264095,0.331835664335664,0.585890207715134
2400.66367132867,69.7209347181009,0.331835664335664,0.585890207715134
2400.66367132867,91.3988724035608,0.331835664335664,0.585890207715134
2400.66367132867,154.675014836795,0.331835664335664,0.585890207715134
2400.66367132867,164.049258160237,0.331835664335664,0.585890207715134
2400.66367132867,196.27321958457,0.331835664335664,0.585890207715134
2400.99550699301,1.17178041543027,0.331835664335664,0.585890207715134
2400.99550699301,25.7791691394659,0.331835664335664,0.585890207715134
2400.99550699301,73.8221661721068,0.331835664335664,0.585890207715134
2401.32734265734,29.8804005934718,0.331835664335664,0.585890207715134
2401.32734265734,36.9110830860534,0.331835664335664,0.585890207715134
2401.32734265734,66.2055934718101,0.663671328671329,0.585890207715134
2401.32734265734,90.2270919881306,0.331835664335664,0.585890207715134
2401.32734265734,153.503234421365,0.663671328671329,1.17178041543027
2401.32734265734,181.625964391691,0.331835664335664,0.585890207715134
2401.65917832168,0.585890207715134,0.331835664335664,0.585890207715134
2401.65917832168,4.68712166172107,0.331835664335664,0.585890207715134
2401.65917832168,47.4571068249258,0.331835664335664,0.585890207715134
2401.65917832168,58.5890207715134,0.331835664335664,0.585890207715134
2401.65917832168,155.26090504451,0.331835664335664,0.585890207715134
2401.65917832168,172.251721068249,0.331835664335664,0.585890207715134
2401.99101398601,69.7209347181009,0.331835664335664,0.585890207715134
2401.99101398601,72.6503857566766,0.331835664335664,0.585890207715134
2401.99101398601,138.270089020772,0.331835664335664,0.585890207715134
2402.32284965035,21.0920474777448,0.331835664335664,0.585890207715134
2402.32284965035,33.3957418397626,0.331835664335664,0.585890207715134
2402.32284965035,49.8006676557864,0.663671328671329,1.17178041543027
2402.32284965035,112.490919881306,0.331835664335664,0.585890207715134
2402.32284965035,128.309955489614,0.331835664335664,0.585890207715134
2402.32284965035,131.825296735905,0.331835664335664,0.585890207715134
2402.32284965035,162.291587537092,0.663671328671329,0.585890207715134
2402.65468531469,6.44479228486647,0.663671328671329,1.17178041543027
2402.65468531469,8.20246290801187,0.331835664335664,0.585890207715134
2402.65468531469,18.7484866468843,0.331835664335664,0.585890207715134
2402.65468531469,30.4662908011869,0.331835664335664,0.585890207715134
2402.65468531469,43.3558753709199,0.331835664335664,0.585890207715134
2402.65468531469,64.4479228486647,0.331835664335664,0.585890207715134
2402.65468531469,90.8129821958457,0.331835664335664,0.585890207715134
2402.65468531469,104.874347181009,0.331835664335664,0.585890207715134
2402.65468531469,130.06762611276,0.331835664335664,0.585890207715134
2402.65468531469,145.886661721068,0.331835664335664,0.585890207715134
2402.65468531469,153.503234421365,0.331835664335664,0.585890207715134
2402.65468531469,171.665830860534,0.331835664335664,0.585890207715134
2402.65468531469,174.59528189911,0.331835664335664,0.585890207715134
2402.98652097902,9.37424332344214,0.663671328671329,0.585890207715134
2402.98652097902,15.2331454005935,0.331835664335664,0.585890207715134
2402.98652097902,28.7086201780415,0.331835664335664,0.585890207715134
2402.98652097902,39.2546439169139,0.331835664335664,0.585890207715134
2402.98652097902,69.7209347181009,0.331835664335664,0.585890207715134
2402.98652097902,184.555415430267,0.331835664335664,0.585890207715134
2403.31835664336,33.9816320474777,0.331835664335664,0.585890207715134
2403.31835664336,106.046127596439,0.331835664335664,0.585890207715134
2403.31835664336,116.592151335312,0.331835664335664,0.585890207715134
2403.31835664336,141.785430267062,0.331835664335664,0.585890207715134
2403.65019230769,0,0.331835664335664,1.17178041543027
2403.65019230769,7.0306824925816,0.331835664335664,0.585890207715134
2403.65019230769,26.365059347181,0.331835664335664,0.585890207715134
2403.65019230769,32.8098516320475,0.331835664335664,0.585890207715134
2403.65019230769,39.2546439169139,0.331835664335664,0.585890207715134
2403.65019230769,43.941765578635,0.331835664335664,0.585890207715134
2403.65019230769,48.042997032641,0.663671328671329,1.17178041543027
2403.65019230769,69.7209347181009,0.995506993006993,0.585890207715134
2403.65019230769,128.895845697329,0.331835664335664,0.585890207715134
2403.65019230769,131.825296735905,0.331835664335664,0.585890207715134
2403.65019230769,171.079940652819,0.663671328671329,1.17178041543027
2403.98202797203,81.4387388724036,0.663671328671329,0.585890207715134
2403.98202797203,91.984762611276,0.331835664335664,0.585890207715134
2403.98202797203,93.7424332344214,0.663671328671329,0.585890207715134
2403.98202797203,130.06762611276,0.331835664335664,0.585890207715134
2404.31386363636,74.408056379822,0.331835664335664,0.585890207715134
2404.31386363636,131.23940652819,0.331835664335664,0.585890207715134
2404.31386363636,149.987893175074,0.331835664335664,0.585890207715134
2404.31386363636,172.837611275964,0.331835664335664,0.585890207715134
2404.31386363636,192.171988130564,0.331835664335664,0.585890207715134
2404.6456993007,6.44479228486647,0.331835664335664,0.585890207715134
2404.6456993007,15.8190356083086,0.331835664335664,0.585890207715134
2404.6456993007,17.576706231454,0.331835664335664,0.585890207715134
2404.6456993007,28.1227299703264,0.331835664335664,0.585890207715134
2404.6456993007,29.2945103857567,0.331835664335664,0.585890207715134
2404.6456993007,76.7516172106825,0.331835664335664,0.585890207715134
2404.6456993007,127.724065281899,0.331835664335664,0.585890207715134
2404.6456993007,128.895845697329,1.99101398601399,2.92945103857567
2404.6456993007,171.665830860534,0.663671328671329,1.17178041543027
2404.6456993007,189.828427299703,0.663671328671329,0.585890207715134
2404.97753496503,69.7209347181009,0.995506993006993,0.585890207715134
2404.97753496503,109.56146884273,0.331835664335664,0.585890207715134
2404.97753496503,111.905029673591,0.331835664335664,0.585890207715134
2405.30937062937,45.6994362017804,0.331835664335664,0.585890207715134
2405.30937062937,46.8712166172107,0.331835664335664,0.585890207715134
2405.30937062937,127.724065281899,0.331835664335664,1.17178041543027
2405.30937062937,170.494050445104,0.331835664335664,1.17178041543027
2405.64120629371,29.2945103857567,0.331835664335664,0.585890207715134
2405.64120629371,81.4387388724036,0.663671328671329,0.585890207715134
2405.64120629371,120.107492581602,0.331835664335664,0.585890207715134
